Voyage ID,Ship ID,Ship Name,Encounter Hex,Encounter Type,Damage Taken
1355,184,Orange Bottom,Hex H13,Harpies,0%
1356,198,Saucy Duck,Hex L4,Storm,5%
1358,170,Bloody Tortoise,Hex M6,Sharks,5%
1359,217,Scurvy Bottom,Hex Q15,Harpies,5%
1360,191,Black Bottom,Hex H13,Pirates,0%
1360,191,Black Bottom,Hex I13,Storm,0%
1360,191,Black Bottom,Hex K16,Harpies,4%
1360,191,Black Bottom,Hex K16,Storm,10%
1360,191,Black Bottom,Hex J14,Sharks,4%
1360,191,Black Bottom,Hex H13,Storm,4%
1361,150,White Hind,Hex P4,Sharks,5%
1361,150,White Hind,Hex O4,Kraken,30%
1361,150,White Hind,Hex K3,Harpies,20%
1361,150,White Hind,Hex J3,Iceberg,15%
1362,42,Golden Swan,Hex N8,Storm,30%
1362,42,Golden Swan,Hex N7,Harpies,0%
1362,42,Golden Swan,Hex P6,Pirates,60%
1362,42,Golden Swan,Hex P6,Sharks,0%
1363,134,Golden Tortoise,Hex Q8,Reef,5%
1363,134,Golden Tortoise,Hex R11,Kraken,0%
1363,134,Golden Tortoise,Hex R12,Harpies,15%
1363,134,Golden Tortoise,Hex Q14,Harpies,0%
1363,134,Golden Tortoise,Hex Q14,Sharks,10%
1364,164,Saucy Pearl,Hex H2,Storm,20%
1364,164,Saucy Pearl,Hex H0,Iceberg,5%
1365,176,Saucy Tortoise,Hex I7,Reef,37%
1365,176,Saucy Tortoise,Hex I8,Wyrd Majick Fyre,27%
1366,126,Silver Diamond,Hex I4,Storm,0%
1366,126,Silver Diamond,Hex H6,Kraken,20%
1366,126,Silver Diamond,Hex H6,Storm,0%
1366,126,Silver Diamond,Hex H5,Iceberg,10%
1366,126,Silver Diamond,Hex I4,Dragon,0%
1367,185,Orange Diamond,Hex J4,Pirates,14%
1368,178,Green Pearl,Hex R12,Pirates,0%
1368,178,Green Pearl,Hex R12,Kraken,0%
1368,178,Green Pearl,Hex P9,Pirates,0%
1368,178,Green Pearl,Hex P9,Reef,10%
1368,178,Green Pearl,Hex P7,Harpies,0%
1369,177,Black Swan,Hex Q14,Harpies,0%
1370,206,Mopey Tortoise,Hex R13,Kraken,60%
1372,216,White Goose,Hex P6,Dragon,7%
1372,216,White Goose,Hex O7,Harpies,7%
1372,216,White Goose,Hex N7,Merfolk,14%
1372,216,White Goose,Hex L9,Harpies,4%
1372,216,White Goose,Hex J11,Storm,0%
1372,216,White Goose,Hex J12,Kraken,20%
1372,216,White Goose,Hex I12,Sharks,7%
1372,216,White Goose,Hex H12,Pirates,0%
1373,123,White Tortoise,Hex N7,Reef,10%
1373,123,White Tortoise,Hex H12,Pirates,30%
1374,135,Silver Pearl,Hex P5,Harpies,5%
1374,135,Silver Pearl,Hex P4,Storm,0%
1375,121,Gray Pearl,Hex Q11,Kraken,0%
1375,121,Gray Pearl,Hex Q12,Harpies,10%
1376,105,Purple Bottom,Hex H2,Harpies,4%
1376,105,Purple Bottom,Hex G1,Harpies,0%
1377,77,Bloody Goose,Hex K6,Sharks,0%
1377,77,Bloody Goose,Hex J5,Storm,20%
1379,213,Rusty Swan,Hex H11,Sharks,0%
1380,215,Mopey Heart,Hex H12,Harpies,0%
1380,215,Mopey Heart,Hex H8,Storm,20%
1380,215,Mopey Heart,Hex I4,Iceberg,10%
1383,155,Silver Hind,Hex J4,Pirates,65%
1383,155,Silver Hind,Hex O6,Sharks,0%
1383,155,Silver Hind,Hex O6,Sharks,0%
1384,204,Orange Heart,Hex O6,Sharks,4%
1385,207,Bloody Hind,Hex Q14,Sharks,10%
1385,207,Bloody Hind,Hex Q10,Storm,25%
1385,207,Bloody Hind,Hex Q9,Storm,10%
1385,207,Bloody Hind,Hex Q8,Storm,15%
1387,161,White Diamond,Hex G12,Harpies,0%
1387,161,White Diamond,Hex F9,Kraken,10%
1387,161,White Diamond,Hex G8,Sharks,7%
1387,161,White Diamond,Hex G7,Dragon,10%
1389,171,Gray Heart,Hex L4,Harpies,20%
1390,16,Mopey Diamond,Hex Q5,Storm,0%
1391,1,Purple Pearl,Hex K4,Pirates,0%
1391,1,Purple Pearl,Hex L4,Reef,4%
1391,1,Purple Pearl,Hex L4,Iceberg,20%
1391,1,Purple Pearl,Hex M6,Kraken,14%
1391,1,Purple Pearl,Hex M6,Merfolk,0%
1392,100,Purple Goose,Hex J3,Harpies,0%
1393,63,Red Duck,Hex J4,Pirates,17%
1393,63,Red Duck,Hex J4,Sharks,4%
1393,63,Red Duck,Hex K4,Dragon,0%
1393,63,Red Duck,Hex K5,Harpies,0%
1393,63,Red Duck,Hex O6,Sharks,0%
1394,5,Green Falcon,Hex J3,Pirates,20%
1394,5,Green Falcon,Hex J3,Storm,0%
1395,104,White Bottom,Hex Q14,Sharks,7%
1395,104,White Bottom,Hex Q10,Harpies,7%
1395,104,White Bottom,Hex Q8,Pirates,0%
1395,104,White Bottom,Hex Q8,Sharks,0%
1396,219,Purple Tortoise,Hex H10,Harpies,10%
1396,219,Purple Tortoise,Hex I8,Storm,0%
1399,209,Bloody Bottom,Hex N5,Harpies,0%
1399,209,Bloody Bottom,Hex M4,Storm,20%
1399,209,Bloody Bottom,Hex L4,Reef,5%
1399,209,Bloody Bottom,Hex L4,Sharks,10%
1399,209,Bloody Bottom,Hex K3,Storm,10%
1400,187,Silver Bottom,Hex L4,Reef,7%
1400,187,Silver Bottom,Hex M6,Merfolk,37%
1401,197,Rusty Duck,Hex J5,Pirates,0%
1401,197,Rusty Duck,Hex J5,Harpies,0%
1401,197,Rusty Duck,Hex I7,Reef,7%
1401,197,Rusty Duck,Hex I7,Storm,7%
1401,197,Rusty Duck,Hex I8,Wyrd Majick Fyre,17%
1402,134,Golden Tortoise,Hex S16,Storm,25%
1403,114,Rusty Falcon,Hex O12,Reef,17%
1403,114,Rusty Falcon,Hex O12,Storm,0%
1403,114,Rusty Falcon,Hex M9,Reef,4%
1403,114,Rusty Falcon,Hex L6,Kraken,14%
1403,114,Rusty Falcon,Hex K5,Merfolk,14%
1403,114,Rusty Falcon,Hex K4,Merfolk,0%
1403,114,Rusty Falcon,Hex K4,Sharks,0%
1403,114,Rusty Falcon,Hex J3,Sharks,0%
1406,191,Black Bottom,Hex K14,Harpies,4%
1406,191,Black Bottom,Hex K14,Sharks,0%
1406,191,Black Bottom,Hex L14,Harpies,0%
1406,191,Black Bottom,Hex L14,Sharks,4%
1408,180,Rusty Hind,Hex P5,Storm,5%
1408,180,Rusty Hind,Hex R2,Iceberg,15%
1408,180,Rusty Hind,Hex R4,Iceberg,10%
1410,214,Golden Hind,Hex O7,Pirates,7%
1410,214,Golden Hind,Hex N8,Reef,17%
1410,214,Golden Hind,Hex N7,Storm,0%
1411,201,Rusty Tortoise,Hex J4,Iceberg,10%
1411,201,Rusty Tortoise,Hex I6,Pirates,54%
1411,201,Rusty Tortoise,Hex H6,Sharks,7%
1411,201,Rusty Tortoise,Hex H5,Sharks,10%
1412,48,Scurvy Heart,Hex I2,Storm,0%
1413,27,Black Heart,Hex H10,Kraken,50%
1414,82,Green Tortoise,Hex Q14,Storm,10%
1414,82,Green Tortoise,Hex Q12,Storm,4%
1414,82,Green Tortoise,Hex Q11,Pirates,0%
1414,82,Green Tortoise,Hex P13,Reef,4%
1414,82,Green Tortoise,Hex P13,Storm,10%
1415,30,Gray Goose,Hex M15,Storm,0%
1415,30,Gray Goose,Hex L15,Reef,10%
1416,185,Orange Diamond,Hex H12,Harpies,0%
1416,185,Orange Diamond,Hex G11,Sharks,0%
1416,185,Orange Diamond,Hex H9,Pirates,10%
1416,185,Orange Diamond,Hex I8,Reef,4%
1416,185,Orange Diamond,Hex I8,Sharks,0%
1416,185,Orange Diamond,Hex I7,Wyrd Majick Fyre,14%
1416,185,Orange Diamond,Hex J6,Storm,10%
1416,185,Orange Diamond,Hex I4,Storm,17%
1417,178,Green Pearl,Hex P6,Sharks,4%
1417,178,Green Pearl,Hex N4,Dragon,10%
1417,178,Green Pearl,Hex N4,Storm,7%
1417,178,Green Pearl,Hex L4,Harpies,0%
1417,178,Green Pearl,Hex K3,Reef,4%
1418,204,Orange Heart,Hex S6,Harpies,4%
1419,53,Red Bottom,Hex M4,Sharks,0%
1419,53,Red Bottom,Hex K3,Reef,10%
1421,194,Black Duck,Hex K3,Reef,30%
1421,194,Black Duck,Hex L5,Storm,4%
1421,194,Black Duck,Hex M7,Sharks,0%
1421,194,Black Duck,Hex N9,Reef,4%
1421,194,Black Duck,Hex O10,Reef,34%
1424,84,Silver Swan,Hex H8,Pirates,0%
1424,84,Silver Swan,Hex G7,Pirates,0%
1424,84,Silver Swan,Hex G7,Kraken,4%
1424,84,Silver Swan,Hex H5,Iceberg,20%
1424,84,Silver Swan,Hex H5,Sharks,0%
1424,84,Silver Swan,Hex I4,Merfolk,17%
1425,222,Gray Hind,Hex P7,Sharks,4%
1425,222,Gray Hind,Hex P7,Storm,37%
1425,222,Gray Hind,Hex Q8,Reef,4%
1425,222,Gray Hind,Hex R9,Storm,14%
1425,222,Gray Hind,Hex Q8,Reef,4%
1426,155,Silver Hind,Hex P9,Pirates,30%
1426,155,Silver Hind,Hex P7,Harpies,0%
1428,160,Golden Bottom,Hex K3,Reef,14%
1428,160,Golden Bottom,Hex K3,Sharks,7%
1428,160,Golden Bottom,Hex L4,Reef,4%
1428,160,Golden Bottom,Hex L4,Iceberg,20%
1428,160,Golden Bottom,Hex L5,Storm,7%
1428,160,Golden Bottom,Hex P6,Pirates,17%
1429,198,Saucy Duck,Hex I4,Sharks,0%
1429,198,Saucy Duck,Hex H5,Storm,5%
1429,198,Saucy Duck,Hex I4,Merfolk,0%
1430,150,White Hind,Hex J4,Harpies,20%
1431,79,Scurvy Pearl,Hex G1,Pirates,15%
1431,79,Scurvy Pearl,Hex G1,Harpies,5%
1431,79,Scurvy Pearl,Hex I2,Storm,30%
1433,41,Scurvy Tortoise,Hex B13,Sharks,4%
1433,41,Scurvy Tortoise,Hex D13,Reef,4%
1433,41,Scurvy Tortoise,Hex D13,Dragon,14%
1434,223,Green Duck,Hex P5,Harpies,5%
1434,223,Green Duck,Hex P5,Storm,20%
1434,223,Green Duck,Hex N4,Iceberg,15%
1434,223,Green Duck,Hex N4,Sharks,10%
1434,223,Green Duck,Hex J4,Iceberg,30%
1435,207,Bloody Hind,Hex M5,Harpies,0%
1435,207,Bloody Hind,Hex M5,Iceberg,30%
1435,207,Bloody Hind,Hex L5,Storm,5%
1437,44,Purple Swan,Hex R5,Storm,25%
1440,215,Mopey Heart,Hex H6,Sharks,0%
1440,215,Mopey Heart,Hex G7,Kraken,20%
1441,1,Purple Pearl,Hex O15,Harpies,7%
1441,1,Purple Pearl,Hex N14,Storm,10%
1441,1,Purple Pearl,Hex K13,Sharks,0%
1441,1,Purple Pearl,Hex J13,Kraken,27%
1441,1,Purple Pearl,Hex J13,Sharks,0%
1441,1,Purple Pearl,Hex I13,Pirates,0%
1441,1,Purple Pearl,Hex I13,Sharks,0%
1442,208,Gray Falcon,Hex H13,Harpies,4%
1442,208,Gray Falcon,Hex J11,Sharks,0%
1442,208,Gray Falcon,Hex K10,Sharks,0%
1442,208,Gray Falcon,Hex H12,Sharks,0%
1444,216,White Goose,Hex G12,Harpies,4%
1444,216,White Goose,Hex H10,Storm,14%
1444,216,White Goose,Hex G8,Harpies,4%
1444,216,White Goose,Hex G7,Kraken,10%
1444,216,White Goose,Hex H6,Kraken,4%
1444,216,White Goose,Hex H6,Sharks,7%
1444,216,White Goose,Hex H6,Storm,17%
1444,216,White Goose,Hex H5,Merfolk,14%
1445,183,Green Diamond,Hex I12,Harpies,0%
1447,200,Green Swan,Hex I7,Reef,15%
1447,200,Green Swan,Hex H10,Kraken,10%
1448,140,Saucy Falcon,Hex H5,Pirates,0%
1448,140,Saucy Falcon,Hex G6,Merfolk,0%
1448,140,Saucy Falcon,Hex H6,Merfolk,0%
1448,140,Saucy Falcon,Hex H5,Merfolk,0%
1449,210,Orange Tortoise,Hex S14,Kraken,5%
1450,40,Red Swan,Hex Q14,Harpies,20%
1450,40,Red Swan,Hex R12,Sharks,15%
1450,40,Red Swan,Hex Q11,Kraken,5%
1450,40,Red Swan,Hex Q8,Harpies,10%
1451,146,Gray Bottom,Hex O15,Harpies,7%
1451,146,Gray Bottom,Hex L11,Pirates,34%
1451,146,Gray Bottom,Hex L11,Harpies,7%
1451,146,Gray Bottom,Hex L11,Reef,10%
1451,146,Gray Bottom,Hex L10,Reef,14%
1451,146,Gray Bottom,Hex L8,Pirates,0%
1451,146,Gray Bottom,Hex J5,Iceberg,14%
1451,146,Gray Bottom,Hex J4,Harpies,0%
1452,27,Black Heart,Hex I10,Dragon,20%
1453,176,Saucy Tortoise,Hex I10,Pirates,0%
1453,176,Saucy Tortoise,Hex H7,Sharks,0%
1454,184,Orange Bottom,Hex Q8,Harpies,14%
1454,184,Orange Bottom,Hex P10,Reef,20%
1455,180,Rusty Hind,Hex O5,Storm,25%
1455,180,Rusty Hind,Hex M4,Pirates,0%
1455,180,Rusty Hind,Hex K4,Iceberg,25%
1458,225,Saucy Diamond,Hex I5,Storm,7%
1458,225,Saucy Diamond,Hex L11,Harpies,7%
1458,225,Saucy Diamond,Hex L11,Reef,17%
1458,225,Saucy Diamond,Hex M11,Storm,17%
1458,225,Saucy Diamond,Hex N13,Reef,10%
1458,225,Saucy Diamond,Hex O15,Storm,17%
1459,172,Mopey Pearl,Hex O14,Harpies,0%
1459,172,Mopey Pearl,Hex N14,Sharks,7%
1459,172,Mopey Pearl,Hex M13,Sharks,0%
1459,172,Mopey Pearl,Hex L13,Pirates,20%
1460,196,Golden Duck,Hex Q11,Kraken,7%
1460,196,Golden Duck,Hex Q11,Storm,17%
1460,196,Golden Duck,Hex P9,Pirates,20%
1461,82,Green Tortoise,Hex O15,Harpies,0%
1461,82,Green Tortoise,Hex O14,Sharks,7%
1461,82,Green Tortoise,Hex L13,Kraken,40%
1461,82,Green Tortoise,Hex H13,Sharks,0%
1462,218,Orange Hind,Hex R12,Pirates,54%
1462,218,Orange Hind,Hex R11,Kraken,14%
1462,218,Orange Hind,Hex R10,Storm,17%
1462,218,Orange Hind,Hex Q9,Harpies,7%
1462,218,Orange Hind,Hex Q9,Reef,4%
1462,218,Orange Hind,Hex Q8,Reef,4%
1463,219,Purple Tortoise,Hex H13,Storm,5%
1463,219,Purple Tortoise,Hex I15,Storm,15%
1463,219,Purple Tortoise,Hex L15,Reef,35%
1463,219,Purple Tortoise,Hex L15,Storm,0%
1464,63,Red Duck,Hex O6,Iceberg,7%
1464,63,Red Duck,Hex M7,Pirates,14%
1464,63,Red Duck,Hex L7,Storm,7%
1464,63,Red Duck,Hex O7,Pirates,24%
1464,63,Red Duck,Hex O7,Dragon,0%
1464,63,Red Duck,Hex O7,Storm,0%
1464,63,Red Duck,Hex P7,Harpies,0%
1465,209,Bloody Bottom,Hex L4,Pirates,25%
1465,209,Bloody Bottom,Hex M4,Reef,35%
1465,209,Bloody Bottom,Hex O4,Pirates,25%
1465,209,Bloody Bottom,Hex P4,Storm,10%
1467,205,Scurvy Diamond,Hex M6,Iceberg,30%
1468,191,Black Bottom,Hex Q13,Harpies,0%
1468,191,Black Bottom,Hex R12,Kraken,40%
1468,191,Black Bottom,Hex R11,Pirates,10%
1468,191,Black Bottom,Hex R11,Sharks,7%
1468,191,Black Bottom,Hex R12,Pirates,0%
1468,191,Black Bottom,Hex R12,Kraken,4%
1468,191,Black Bottom,Hex R12,Sharks,7%
1469,123,White Tortoise,Hex G12,Storm,0%
1469,123,White Tortoise,Hex F10,Kraken,30%
1469,123,White Tortoise,Hex E9,Sharks,10%
1470,18,Gray Swan,Hex H11,Harpies,7%
1470,18,Gray Swan,Hex I10,Pirates,17%
1470,18,Gray Swan,Hex H8,Sharks,0%
1471,189,Rusty Bottom,Hex G10,Kraken,80%
1471,189,Rusty Bottom,Hex F11,Storm,0%
1472,155,Silver Hind,Hex Q5,Iceberg,20%
1472,155,Silver Hind,Hex Q5,Sharks,0%
1473,84,Silver Swan,Hex K3,Reef,7%
1473,84,Silver Swan,Hex K3,Storm,27%
1473,84,Silver Swan,Hex L4,Storm,10%
1473,84,Silver Swan,Hex L5,Pirates,17%
1473,84,Silver Swan,Hex M5,Harpies,4%
1473,84,Silver Swan,Hex N5,Sharks,0%
1474,221,Rusty Goose,Hex J13,Harpies,0%
1475,23,Silver Duck,Hex L15,Reef,4%
1475,23,Silver Duck,Hex K13,Kraken,30%
1476,134,Golden Tortoise,Hex Q14,Harpies,5%
1477,206,Mopey Tortoise,Hex L14,Harpies,0%
1477,206,Mopey Tortoise,Hex J13,Kraken,20%
1478,5,Green Falcon,Hex H10,Sharks,7%
1478,5,Green Falcon,Hex H9,Storm,17%
1478,5,Green Falcon,Hex I8,Iceberg,10%
1478,5,Green Falcon,Hex I8,Merfolk,0%
1478,5,Green Falcon,Hex I9,Reef,14%
1480,215,Mopey Heart,Hex I13,Storm,25%
1480,215,Mopey Heart,Hex K13,Kraken,15%
1481,214,Golden Hind,Hex P7,Harpies,0%
1481,214,Golden Hind,Hex P8,Storm,10%
1481,214,Golden Hind,Hex P9,Reef,10%
1481,214,Golden Hind,Hex P10,Iceberg,10%
1481,214,Golden Hind,Hex P11,Storm,4%
1481,214,Golden Hind,Hex P12,Reef,7%
1482,104,White Bottom,Hex Q9,Reef,4%
1482,104,White Bottom,Hex Q9,Storm,4%
1482,104,White Bottom,Hex R10,Harpies,0%
1482,104,White Bottom,Hex R10,Sharks,7%
1482,104,White Bottom,Hex R10,Storm,10%
1482,104,White Bottom,Hex Q13,Pirates,10%
1482,104,White Bottom,Hex Q13,Storm,0%
1483,211,Bloody Duck,Hex N5,Storm,17%
1483,211,Bloody Duck,Hex M4,Harpies,4%
1483,211,Bloody Duck,Hex J3,Harpies,7%
1483,211,Bloody Duck,Hex J3,Sharks,4%
1484,187,Silver Bottom,Hex P8,Reef,4%
1484,187,Silver Bottom,Hex P13,Harpies,0%
1486,53,Red Bottom,Hex H5,Dragon,14%
1486,53,Red Bottom,Hex H7,Merfolk,64%
1486,53,Red Bottom,Hex I8,Iceberg,20%
1487,217,Scurvy Bottom,Hex O15,Storm,20%
1487,217,Scurvy Bottom,Hex N15,Storm,15%
1488,208,Gray Falcon,Hex J13,Harpies,0%
1488,208,Gray Falcon,Hex K13,Kraken,0%
1488,208,Gray Falcon,Hex M15,Sharks,7%
1488,208,Gray Falcon,Hex N15,Pirates,0%
1489,186,Green Goose,Hex H11,Harpies,0%
1489,186,Green Goose,Hex I11,Kraken,30%
1489,186,Green Goose,Hex J11,Storm,0%
1490,44,Purple Swan,Hex Q8,Pirates,10%
1490,44,Purple Swan,Hex P9,Reef,20%
1490,44,Purple Swan,Hex R12,Pirates,45%
1491,79,Scurvy Pearl,Hex K4,Iceberg,5%
1491,79,Scurvy Pearl,Hex L5,Storm,20%
1492,126,Silver Diamond,Hex I4,Storm,0%
1492,126,Silver Diamond,Hex I6,Iceberg,14%
1492,126,Silver Diamond,Hex I8,Reef,7%
1492,126,Silver Diamond,Hex H9,Pirates,24%
1492,126,Silver Diamond,Hex H9,Sharks,0%
1492,126,Silver Diamond,Hex H9,Storm,10%
1492,126,Silver Diamond,Hex I10,Merfolk,7%
1493,201,Rusty Tortoise,Hex I8,Wyrd Majick Fyre,14%
1493,201,Rusty Tortoise,Hex I8,Sharks,0%
1493,201,Rusty Tortoise,Hex I8,Sharks,7%
1493,201,Rusty Tortoise,Hex I9,Merfolk,27%
1493,201,Rusty Tortoise,Hex I10,Merfolk,0%
1493,201,Rusty Tortoise,Hex H11,Sharks,4%
1494,198,Saucy Duck,Hex J4,Storm,35%
1494,198,Saucy Duck,Hex M6,Sharks,15%
1494,198,Saucy Duck,Hex M6,Storm,10%
1494,198,Saucy Duck,Hex O6,Storm,35%
1495,30,Gray Goose,Hex H13,Pirates,0%
1496,112,Golden Heart,Hex Q12,Sharks,15%
1498,41,Scurvy Tortoise,Hex H11,Merfolk,14%
1498,41,Scurvy Tortoise,Hex I11,Sharks,4%
1498,41,Scurvy Tortoise,Hex J10,Merfolk,7%
1498,41,Scurvy Tortoise,Hex K10,Sharks,0%
1498,41,Scurvy Tortoise,Hex K9,Harpies,0%
1498,41,Scurvy Tortoise,Hex L7,Kraken,14%
1498,41,Scurvy Tortoise,Hex M6,Sharks,0%
1498,41,Scurvy Tortoise,Hex N6,Sharks,7%
1498,41,Scurvy Tortoise,Hex P6,Dragon,4%
1500,200,Green Swan,Hex I14,Reef,10%
1500,200,Green Swan,Hex J14,Storm,20%
1500,200,Green Swan,Hex J15,Harpies,5%
1500,200,Green Swan,Hex L15,Pirates,0%
1500,200,Green Swan,Hex M15,Harpies,10%
1502,139,Orange Pearl,Hex P6,Harpies,0%
1502,139,Orange Pearl,Hex O5,Sharks,5%
1502,139,Orange Pearl,Hex O4,Pirates,35%
1502,139,Orange Pearl,Hex M4,Reef,35%
1502,139,Orange Pearl,Hex K4,Storm,15%
1503,207,Bloody Hind,Hex I7,Wyrd Majick Fyre,40%
1503,207,Bloody Hind,Hex I8,Storm,45%
1505,194,Black Duck,Hex P13,Harpies,0%
1505,194,Black Duck,Hex P12,Reef,7%
1505,194,Black Duck,Hex P12,Sharks,4%
1505,194,Black Duck,Hex M9,Reef,4%
1506,16,Mopey Diamond,Hex P8,Iceberg,5%
1508,1,Purple Pearl,Hex I13,Harpies,0%
1508,1,Purple Pearl,Hex J14,Pirates,0%
1509,82,Green Tortoise,Hex E13,Sharks,7%
1509,82,Green Tortoise,Hex C13,Reef,4%
1509,82,Green Tortoise,Hex B13,Pirates,0%
1509,82,Green Tortoise,Hex B13,Storm,14%
1509,82,Green Tortoise,Hex C13,Harpies,4%
1510,126,Silver Diamond,Hex I13,Harpies,0%
1510,126,Silver Diamond,Hex K13,Kraken,10%
1510,126,Silver Diamond,Hex K13,Storm,0%
1510,126,Silver Diamond,Hex M14,Sharks,0%
1512,222,Gray Hind,Hex Q9,Reef,10%
1512,222,Gray Hind,Hex Q11,Kraken,40%
1512,222,Gray Hind,Hex R12,Kraken,30%
1514,224,Scurvy Hind,Hex P7,Iceberg,30%
1514,224,Scurvy Hind,Hex P9,Harpies,0%
1514,224,Scurvy Hind,Hex P7,Pirates,25%
1516,161,White Diamond,Hex J4,Sharks,0%
1516,161,White Diamond,Hex M4,Reef,14%
1516,161,White Diamond,Hex K3,Harpies,0%
1517,226,Gray Tortoise,Hex Q14,Harpies,0%
1517,226,Gray Tortoise,Hex N11,Pirates,10%
1517,226,Gray Tortoise,Hex P13,Reef,4%
1518,225,Saucy Diamond,Hex Q8,Reef,10%
1519,172,Mopey Pearl,Hex O15,Harpies,0%
1519,172,Mopey Pearl,Hex L15,Pirates,14%
1519,172,Mopey Pearl,Hex J13,Merfolk,0%
1519,172,Mopey Pearl,Hex I13,Merfolk,0%
1519,172,Mopey Pearl,Hex I13,Storm,10%
1520,191,Black Bottom,Hex O15,Pirates,0%
1520,191,Black Bottom,Hex N15,Dragon,4%
1520,191,Black Bottom,Hex L15,Pirates,0%
1520,191,Black Bottom,Hex L14,Sharks,4%
1520,191,Black Bottom,Hex K13,Pirates,24%
1520,191,Black Bottom,Hex J13,Kraken,10%
1520,191,Black Bottom,Hex J13,Merfolk,0%
1521,18,Gray Swan,Hex G12,Harpies,0%
1521,18,Gray Swan,Hex G9,Sharks,4%
1521,18,Gray Swan,Hex G8,Kraken,14%
1521,18,Gray Swan,Hex H6,Kraken,27%
1523,155,Silver Hind,Hex N5,Kraken,30%
1523,155,Silver Hind,Hex N5,Iceberg,5%
1523,155,Silver Hind,Hex L4,Harpies,0%
1524,216,White Goose,Hex I5,Pirates,0%
1524,216,White Goose,Hex I5,Iceberg,14%
1524,216,White Goose,Hex J6,Sharks,0%
1524,216,White Goose,Hex J7,Wyrd Majick Fyre,14%
1524,216,White Goose,Hex K8,Pirates,0%
1524,216,White Goose,Hex L10,Reef,4%
1524,216,White Goose,Hex L11,Pirates,20%
1524,216,White Goose,Hex M13,Sharks,4%
1524,216,White Goose,Hex O15,Harpies,0%
1524,216,White Goose,Hex O15,Sharks,7%
1525,114,Rusty Falcon,Hex K5,Sharks,10%
1525,114,Rusty Falcon,Hex M6,Kraken,7%
1526,171,Gray Heart,Hex J4,Storm,0%
1526,171,Gray Heart,Hex H5,Sharks,0%
1526,171,Gray Heart,Hex I4,Pirates,20%
1528,215,Mopey Heart,Hex R12,Storm,20%
1528,215,Mopey Heart,Hex Q9,Harpies,5%
1528,215,Mopey Heart,Hex Q9,Reef,20%
1528,215,Mopey Heart,Hex Q8,Reef,5%
1530,187,Silver Bottom,Hex N14,Storm,7%
1530,187,Silver Bottom,Hex O14,Reef,7%
1531,195,White Heart,Hex J12,Pirates,20%
1532,189,Rusty Bottom,Hex H12,Pirates,0%
1532,189,Rusty Bottom,Hex H12,Sharks,0%
1532,189,Rusty Bottom,Hex H10,Iceberg,25%
1534,206,Mopey Tortoise,Hex H13,Harpies,10%
1534,206,Mopey Tortoise,Hex I13,Sharks,0%
1534,206,Mopey Tortoise,Hex J13,Harpies,10%
1534,206,Mopey Tortoise,Hex K14,Merfolk,10%
1534,206,Mopey Tortoise,Hex M15,Storm,30%
1536,84,Silver Swan,Hex Q7,Harpies,0%
1536,84,Silver Swan,Hex Q7,Storm,4%
1536,84,Silver Swan,Hex Q8,Reef,4%
1536,84,Silver Swan,Hex Q10,Sharks,4%
1537,27,Black Heart,Hex J4,Storm,10%
1537,27,Black Heart,Hex I5,Harpies,10%
1537,27,Black Heart,Hex I7,Reef,5%
1537,27,Black Heart,Hex I7,Storm,15%
1537,27,Black Heart,Hex I8,Reef,10%
1538,214,Golden Hind,Hex P13,Storm,17%
1539,217,Scurvy Bottom,Hex N15,Storm,5%
1539,217,Scurvy Bottom,Hex M15,Dragon,5%
1540,201,Rusty Tortoise,Hex G12,Pirates,0%
1540,201,Rusty Tortoise,Hex F12,Harpies,0%
1540,201,Rusty Tortoise,Hex E11,Pirates,0%
1540,201,Rusty Tortoise,Hex D11,Sharks,0%
1540,201,Rusty Tortoise,Hex E11,Pirates,10%
1540,201,Rusty Tortoise,Hex E11,Kraken,7%
1540,201,Rusty Tortoise,Hex E11,Sharks,0%
1541,79,Scurvy Pearl,Hex L4,Storm,20%
1542,205,Scurvy Diamond,Hex N4,Harpies,0%
1542,205,Scurvy Diamond,Hex M4,Reef,5%
1542,205,Scurvy Diamond,Hex L4,Storm,0%
1543,176,Saucy Tortoise,Hex J4,Storm,4%
1543,176,Saucy Tortoise,Hex K7,Iceberg,20%
1544,48,Scurvy Heart,Hex J4,Harpies,10%
1544,48,Scurvy Heart,Hex K6,Iceberg,10%
1545,208,Gray Falcon,Hex N15,Sharks,0%
1545,208,Gray Falcon,Hex M14,Harpies,7%
1545,208,Gray Falcon,Hex O14,Pirates,0%
1545,208,Gray Falcon,Hex O14,Reef,4%
1548,30,Gray Goose,Hex H12,Harpies,0%
1548,30,Gray Goose,Hex H5,Sharks,0%
1549,198,Saucy Duck,Hex P7,Storm,0%
1549,198,Saucy Duck,Hex P8,Harpies,10%
1549,198,Saucy Duck,Hex P13,Sharks,10%
1550,41,Scurvy Tortoise,Hex P5,Sharks,7%
1550,41,Scurvy Tortoise,Hex O5,Harpies,0%
1550,41,Scurvy Tortoise,Hex O4,Kraken,40%
1550,41,Scurvy Tortoise,Hex M4,Reef,14%
1550,41,Scurvy Tortoise,Hex L4,Sharks,10%
1550,41,Scurvy Tortoise,Hex K4,Sharks,7%
1551,229,Gray Diamond,Hex J3,Storm,4%
1552,146,Gray Bottom,Hex K4,Pirates,0%
1552,146,Gray Bottom,Hex L6,Kraken,0%
1552,146,Gray Bottom,Hex N6,Pirates,24%
